,name_server,key,Price,name_environment,CPU,RAM,value_avg_mean_cpu,value_avg_min_cpu,value_avg_max_cpu,daily_avg_max_diff_cpu,value_avg_std_cpu,days_max100,days_avg_sup_95_cpu,days_avg_lower5_cpu,value_avg_mean_mem,value_avg_min_mem,value_avg_max_mem,daily_avg_max_diff_mem,value_avg_std_mem,days_max97,days_avg_sup_95_mem,days_avg_lower5_mem
2183,SWPCFREL0156,2#4,470.85,Prod,2,4,6.337822113910267,4.873640844444445,17.45227982765905,12.578638983214606,1.7166624542479418,17.0,0.0,350.0,71.35020840911876,55.38728436744688,83.57056917390076,28.183284806453884,6.079457034174499,1.0,0.0,0.0
2184,SWTCFRP58672,8#16,2664.5,Test,8,16,20.011961041228492,1.1390274185145952,100.0,98.8609725814854,17.50526714348172,180.0,10.0,98.0,23.620261695352777,14.720424135274117,50.43689541722907,35.71647128195495,4.755816186590968,2.0,0.0,0.0
2185,SWUCFRNXHZN1871,2#4,470.85,UAT,2,4,5.111308470191933,3.3494396875862065,8.474706529868117,5.12526684228191,0.9659275975306635,4.0,0.0,71.0,63.79071382007594,43.94705289942529,73.01295773735178,29.065904837926496,4.883029263129002,0.0,0.0,0.0
2186,SWBCFRV96686,2#64,3803.3,Bench,2,64,23.49354036113122,5.573221132952591,93.5789271243552,88.0057059914026,24.778194927836978,60.0,0.0,120.0,17.49393806786693,4.826283328560103,35.17041195449521,30.344128625935106,7.784361455637408,0.0,0.0,85.0
2187,SWPCFRPZM183,2#16,1135.15,Prod,2,16,6.486809857819347,4.731115354319679,17.807206869946604,13.076091515626924,1.8304562490751057,18.0,0.0,344.0,25.264149602948002,16.81381781537808,36.58180265617248,19.767984840794398,5.066521089003921,0.0,0.0,0.0
2188,SWDCFRPFO433,2#4,470.85,Dev,2,4,8.123145645809002,6.067985860863936,23.509170888108493,17.441185027244558,1.9023343751589115,7.0,0.0,340.0,68.40669321361894,61.48446729236622,76.17790575693031,14.693438464564096,2.9140365814281215,0.0,0.0,0.0
2189,SWBCFRY88844,8#32,3555.1,Bench,8,32,5.88875404037282,1.3238545866610232,20.04808062102765,18.724226034366627,4.882740364934529,0.0,0.0,315.0,55.04692762926601,13.108384006363982,87.30533613514594,74.19695212878196,14.874057412414112,2.0,0.0,0.0
2190,SWDCFRNXFX54118,4#8,916.15,Dev,4,8,2.9607361974822743,2.218701319032486,6.613741873888479,4.395040554855993,0.7049956638107917,4.0,0.0,124.0,37.92518902939871,21.779972436666668,53.77108232557674,31.991109888910074,4.755251191067843,0.0,0.0,0.0
2191,SLDCFRPFO617,4#32,2273.95,Dev,4,32,1.3003224663727129,0.3186135888888935,13.273409107246374,12.95479551835748,2.3253155788483695,0.0,0.0,353.0,82.33823550418155,13.052004423658133,98.3687859024282,85.31678147877007,19.599248891792953,176.0,141.0,0.0
2192,SLUCFRM32883,1#2,332.15,UAT,1,2,4.874978656822279,3.3824733594202887,10.770963879741378,7.38849052032109,0.8847958799028666,71.0,0.0,363.0,82.91423026212502,76.89199866510799,91.34038258808263,14.448383922974642,2.354140727207129,2.0,0.0,0.0
